date_week,province,total_posts,avg_word_count,joy_mean,sadness_mean,anger_mean,fear_mean,surprise_mean,neutral_mean,joy_std,sadness_std,anger_std,fear_std,surprise_std,neutral_std,dominant_emotion_key,dominant_emotion,dominant_score,positive_index,emotional_intensity,fear_joy_ratio,reliable
2020-W06,新疆,20,84.05,0.41,0.1025,0.08499999999999999,0.0075,0.052500000000000005,0.34249999999999997,0.3089029825553307,0.15850867484147363,0.2058998223459779,0.03354101966249685,0.0617188020486123,0.2219975106546064,joy,喜悦,0.41,1.9999999999999998,0.6575,0.017857142857142856,False
2020-W06,江苏,35,116.11428571428571,0.2914285714285714,0.14914285714285713,0.10428571428571429,0.05,0.06571428571428573,0.33942857142857147,0.31680521810489076,0.21941595508198078,0.23432362882391972,0.10571882797418487,0.11743047290369972,0.22822773529889803,neutral,中性,0.33942857142857147,0.9298085688240656,0.6605714285714286,0.16587677725118485,True
2020-W06,江西,35,187.94285714285715,0.27714285714285714,0.12428571428571428,0.10571428571428572,0.05,0.06714285714285714,0.3757142857142857,0.26688366521071033,0.15261034029968795,0.21412318766494748,0.12890945294594777,0.06635782805771911,0.2709925733113657,neutral,中性,0.3757142857142857,0.9556650246305419,0.6242857142857143,0.17412935323383086,True
2020-W06,河北,35,111.11428571428571,0.28285714285714286,0.11142857142857143,0.08857142857142858,0.04428571428571429,0.015714285714285715,0.45714285714285713,0.30820706779477897,0.1871165546979123,0.19062039359360664,0.10273568926492634,0.04160639899071764,0.2980680087079558,neutral,中性,0.45714285714285713,1.1123595505617978,0.5428571428571429,0.15121951219512195,True
2020-W06,河南,35,114.91428571428571,0.33428571428571424,0.11285714285714286,0.06571428571428571,0.03428571428571429,0.027142857142857146,0.4257142857142857,0.31617461402620833,0.1737742184318394,0.17647338933351156,0.09983179130227932,0.05050168480424418,0.3125726806236734,neutral,中性,0.4257142857142857,1.4999999999999998,0.5742857142857143,0.09958506224066392,True
2020-W06,浙江,35,125.45714285714286,0.3028571428571428,0.14857142857142858,0.12428571428571428,0.027142857142857146,0.04285714285714286,0.3542857142857143,0.2828278569000152,0.1884478841537278,0.23557546204842245,0.06456057021813513,0.07390659560519332,0.2963928803055133,neutral,中性,0.3542857142857143,0.976958525345622,0.6457142857142857,0.08675799086757992,True
2020-W06,海南,15,87.8,0.35666666666666663,0.09333333333333334,0.05333333333333334,0.04000000000000001,0.043333333333333335,0.41333333333333333,0.26583202716502513,0.15568588644477457,0.14573295865416044,0.07121396331779725,0.03716116764786032,0.27996598432836867,neutral,中性,0.41333333333333333,1.813559322033898,0.5866666666666667,0.10909090909090911,False
2020-W06,湖北,35,147.65714285714284,0.2714285714285714,0.18857142857142858,0.08142857142857143,0.045714285714285714,0.05142857142857143,0.36142857142857143,0.2573295307479458,0.24286455747455396,0.17826191664057064,0.08434124363649888,0.05750411019288648,0.26292632447292213,neutral,中性,0.36142857142857143,0.8333333333333333,0.6385714285714286,0.16243654822335027,True
2020-W06,湖南,35,131.82857142857142,0.256,0.13171428571428573,0.053142857142857144,0.031142857142857146,0.04942857142857143,0.4785714285714286,0.2608718414222946,0.1896511614127635,0.16792455288666058,0.06406666695814643,0.05687669103590044,0.309953913624959,neutral,中性,0.4785714285714286,1.1327433628318582,0.5214285714285714,0.11707841031149302,True
2020-W06,澳门,1,117.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,neutral,中性,1.0,0.0,0.0,0.0,False
2020-W06,甘肃,13,103.3076923076923,0.3076923076923077,0.22307692307692306,0.02307692307692308,0.06153846153846154,0.038461538461538464,0.34615384615384615,0.2985005261344846,0.24547181153120262,0.05991446895152781,0.09607689228305227,0.06504436355879908,0.2696151102818752,neutral,中性,0.34615384615384615,0.9685230024213075,0.6538461538461539,0.1937046004842615,False
2020-W06,福建,35,118.45714285714286,0.27714285714285714,0.09428571428571429,0.04857142857142857,0.037142857142857144,0.055714285714285716,0.48714285714285716,0.2696247002624141,0.15232097909437464,0.1521829946661131,0.07209354334194318,0.056583395729391396,0.2862903855772135,neutral,中性,0.48714285714285716,1.4586466165413534,0.5128571428571429,0.12935323383084577,True
2020-W06,西藏,5,133.6,0.41999999999999993,0.12,0.1,0.02,0.06,0.27999999999999997,0.38340579025361626,0.2683281572999748,0.1414213562373095,0.0447213595499958,0.1341640786499874,0.17888543819998318,joy,喜悦,0.41999999999999993,1.6799999999999997,0.72,0.04651162790697675,False
2020-W06,贵州,19,97.63157894736842,0.2736842105263158,0.1105263157894737,0.031578947368421054,0.05789473684210527,0.02368421052631579,0.5026315789473684,0.2578589305612188,0.19117977822546814,0.0820069887194403,0.07685331969757722,0.042059551209602995,0.23480114767046698,neutral,中性,0.5026315789473684,1.3032581453634084,0.49736842105263157,0.20408163265306123,False
2020-W06,辽宁,35,131.8,0.32857142857142857,0.10857142857142858,0.09428571428571428,0.058571428571428566,0.04,0.37,0.3032388192705628,0.16426561806206108,0.2212170309671386,0.1437346995876299,0.06277878997390947,0.25615941727530445,neutral,中性,0.37,1.2105263157894737,0.63,0.17299578059071727,True
2020-W06,重庆,35,177.82857142857142,0.27714285714285714,0.12628571428571428,0.1,0.040857142857142856,0.04,0.41571428571428576,0.29062378580210807,0.19114339726845847,0.2258969051684991,0.09195175936555085,0.06393930945918676,0.3307236781068211,neutral,中性,0.41571428571428576,1.0,0.5842857142857143,0.14228855721393036,True
2020-W06,陕西,35,149.8,0.21714285714285714,0.18857142857142856,0.12428571428571428,0.04285714285714286,0.025714285714285714,0.40142857142857147,0.28021600311788286,0.23265908987366113,0.22956846619749172,0.0875675009743384,0.04754475998131311,0.30425553170226594,neutral,中性,0.40142857142857147,0.59375,0.5985714285714285,0.18867924528301885,True
2020-W06,青海,5,83.2,0.5900000000000001,0.02,0.0,0.02,0.02,0.35,0.3646916505762094,0.0447213595499958,0.0,0.0447213595499958,0.027386127875258306,0.3391164991562634,joy,喜悦,0.5900000000000001,11.8,0.65,0.033333333333333326,False
2020-W06,香港,8,124.75,0.25,0.0625,0.04375,0.037500000000000006,0.00625,0.6,0.27774602993176545,0.1767766952966369,0.1237436867076458,0.07440238091428449,0.01767766952966369,0.33806170189140666,neutral,中性,0.6,1.6260162601626016,0.4,0.14423076923076925,False
2020-W06,黑龙江,35,179.88571428571427,0.22,0.11857142857142858,0.12857142857142856,0.015714285714285715,0.05,0.4671428571428572,0.262118069489574,0.1693784981343621,0.2432275968420241,0.033806170189140665,0.09155519068396106,0.31034678353483885,neutral,中性,0.4671428571428572,0.806282722513089,0.5328571428571428,0.06832298136645963,True
2020-W07,上海,35,156.11428571428573,0.31,0.08,0.09,0.02428571428571429,0.05142857142857143,0.4442857142857143,0.27754172977176944,0.18157804998207827,0.17396754261169795,0.049066923942815956,0.08868791472623198,0.2856291890081358,neutral,中性,0.4442857142857143,1.5174825174825175,0.5557142857142857,0.07589285714285715,True
2020-W07,云南,28,163.71428571428572,0.32142857142857145,0.12678571428571428,0.1267857142857143,0.010714285714285716,0.05357142857142857,0.3607142857142857,0.29703116541452884,0.1917184195140164,0.2605130773916417,0.028405603441544892,0.044986770542121864,0.26574742354666986,neutral,中性,0.3607142857142857,1.171875,0.6392857142857142,0.032327586206896554,False
2020-W07,内蒙古,30,125.16666666666667,0.3333333333333333,0.09333333333333332,0.10166666666666666,0.021666666666666667,0.03666666666666667,0.41333333333333333,0.265009216929282,0.17652455789557972,0.2397855842972667,0.09161701894800738,0.03924576263824505,0.26259098040204226,neutral,中性,0.41333333333333333,1.4705882352941175,0.5866666666666667,0.06310679611650485,True
2020-W07,北京,35,111.74285714285715,0.32857142857142857,0.06428571428571428,0.06142857142857142,0.02428571428571429,0.030000000000000002,0.4914285714285714,0.268242020408073,0.1432662210154006,0.16894382737088293,0.06459310263149638,0.04880935300919765,0.28192763837075446,neutral,中性,0.4914285714285714,2.0535714285714284,0.5085714285714287,0.07172995780590719,True
2020-W07,台湾,2,125.0,0.4,0.0,0.0,0.05,0.0,0.55,0.5656854249492381,0.0,0.0,0.07071067811865477,0.0,0.4949747468305833,neutral,中性,0.55,6.666666666666666,0.44999999999999996,0.12195121951219512,False
2020-W07,吉林,24,160.08333333333334,0.3020833333333333,0.07708333333333334,0.05000000000000001,0.029166666666666664,0.014583333333333335,0.5270833333333333,0.3016185204593013,0.13511602636145775,0.169397910771984,0.07506036218280919,0.034512652584317495,0.3127643809179916,neutral,中性,0.5270833333333333,1.8170426065162901,0.47291666666666665,0.09345794392523364,False
2020-W07,四川,35,145.57142857142858,0.23428571428571426,0.09714285714285714,0.09714285714285714,0.054285714285714284,0.017142857142857144,0.5,0.30287141237986587,0.14447819759338063,0.20362265314534525,0.14004801097534825,0.03417699850617015,0.3510488486203125,neutral,中性,0.5,0.9060773480662982,0.5,0.22222222222222224,True
2020-W07,天津,35,106.71428571428571,0.39,0.08142857142857143,0.06571428571428571,0.007142857142857143,0.025714285714285714,0.43,0.2822702084674103,0.1645339739124676,0.1846186166491489,0.02468286242474709,0.04906692394281594,0.2609935766620005,neutral,中性,0.43,2.373913043478261,0.5700000000000001,0.017857142857142856,True
2020-W07,宁夏,6,83.66666666666667,0.15,0.13333333333333333,0.16666666666666666,0.06666666666666667,0.03333333333333333,0.45,0.2073644135332772,0.16329931618554522,0.2250925735484551,0.10327955589886445,0.051639777949432225,0.3082207001484488,neutral,中性,0.45,0.39823008849557523,0.55,0.41666666666666663,False
2020-W07,安徽,35,119.71428571428571,0.33,0.11714285714285713,0.12428571428571428,0.02857142857142857,0.030000000000000002,0.37,0.33214985987015666,0.17570984485745791,0.2204178613757183,0.11264579721521839,0.07495096436219836,0.2558722107523482,neutral,中性,0.37,1.1785714285714288,0.63,0.08403361344537814,True
2020-W07,山东,35,136.11428571428573,0.39714285714285713,0.09714285714285714,0.060000000000000005,0.022857142857142857,0.02,0.40285714285714286,0.30047581314594074,0.1810682586366652,0.14235415653346037,0.087735277919413,0.04569721319859284,0.21106970452451773,neutral,中性,0.40285714285714286,2.090225563909774,0.5971428571428572,0.056140350877192984,True
2020-W07,山西,35,120.6,0.3,0.06571428571428571,0.04285714285714286,0.02857142857142857,0.04857142857142858,0.5142857142857142,0.27970572771691155,0.13436748806441048,0.11952286093343936,0.05724780279076,0.06911809404468375,0.27347745056290573,neutral,中性,0.5142857142857142,2.03883495145631,0.48571428571428577,0.09216589861751152,True
2020-W07,广东,35,122.25714285714285,0.2742857142857143,0.07714285714285715,0.07285714285714286,0.03571428571428571,0.06142857142857142,0.4785714285714286,0.2842356697643464,0.1389788690787926,0.2019547332590011,0.12809200999754078,0.07079975312115717,0.3003149607166651,neutral,中性,0.4785714285714286,1.4014598540145986,0.5214285714285714,0.12562814070351758,True
2020-W07,广西,35,120.17142857142858,0.3585714285714286,0.102,0.10714285714285714,0.031142857142857146,0.053142857142857144,0.348,0.34095146158898315,0.19694430386159792,0.23550410797680274,0.09464395908665614,0.08553538753643666,0.3063427530609157,joy,喜悦,0.3585714285714286,1.4326484018264842,0.652,0.08449612403100776,True
2020-W07,新疆,15,135.53333333333333,0.25,0.10333333333333333,0.18333333333333332,0.03066666666666667,0.04133333333333333,0.39133333333333337,0.23679406363215394,0.08755950357709133,0.28888125753046173,0.07950441736754242,0.04596064569151474,0.2702344660968817,neutral,中性,0.39133333333333337,0.7637474541751528,0.6086666666666667,0.11794871794871795,False
2020-W07,江苏,35,121.34285714285714,0.31142857142857144,0.0842857142857143,0.10571428571428572,0.04428571428571429,0.03285714285714286,0.42142857142857143,0.31787106947113425,0.13761168115358507,0.22841249726659665,0.10344892784494632,0.043627529663479866,0.3243286537299042,neutral,中性,0.42142857142857143,1.2748538011695907,0.5785714285714285,0.13777777777777778,True
2020-W07,江西,30,100.2,0.4483333333333333,0.056666666666666664,0.07166666666666667,0.023333333333333334,0.025,0.375,0.35971332774991743,0.1690405650832905,0.2132197075276132,0.06914918072835208,0.052110625033473836,0.2824614712816966,joy,喜悦,0.4483333333333333,2.7731958762886593,0.625,0.05090909090909091,True
2020-W07,河北,35,99.88571428571429,0.3385714285714286,0.02857142857142857,0.05142857142857142,0.02857142857142857,0.03571428571428571,0.5171428571428572,0.284678795850205,0.060979401398816496,0.1755184397408877,0.11264579721521838,0.06594497324131932,0.31991332859874105,neutral,中性,0.5171428571428572,2.8554216867469884,0.48285714285714276,0.08196721311475409,True
2020-W07,河南,35,158.85714285714286,0.39285714285714285,0.05285714285714286,0.04,0.027142857142857142,0.017142857142857144,0.47,0.2925905734938824,0.10774620038534534,0.14592504119258912,0.1038542935352905,0.045281565433046005,0.2968461673305275,neutral,中性,0.47,3.021978021978022,0.53,0.0673758865248227,True
2020-W07,浙江,35,93.37142857142857,0.4142857142857143,0.06285714285714286,0.045714285714285714,0.011428571428571429,0.05428571428571429,0.4114285714285714,0.3050003443998607,0.1302389529823915,0.14004801097534825,0.05297851157852238,0.10100336960848837,0.29854690100692777,joy,喜悦,0.4142857142857143,3.186813186813187,0.5885714285714285,0.026936026936026935,True
2020-W07,海南,15,138.0,0.3766666666666667,0.09000000000000001,0.060000000000000005,0.013333333333333334,0.030000000000000002,0.43,0.25415593263828823,0.14662878298615178,0.15946338585572373,0.035186577527449844,0.041403933560541256,0.27568097504180444,neutral,中性,0.43,2.173076923076923,0.5700000000000001,0.034482758620689655,False
2020-W07,湖北,35,169.62857142857143,0.26,0.10571428571428572,0.06571428571428573,0.02,0.041428571428571426,0.5071428571428571,0.255757237836747,0.13653884847491993,0.1493965452448364,0.047278897170376755,0.08444082010994644,0.2968320125887351,neutral,中性,0.5071428571428571,1.2907801418439717,0.4928571428571429,0.07407407407407407,True
2020-W07,湖南,35,115.08571428571429,0.3142857142857143,0.12428571428571428,0.04857142857142857,0.01857142857142857,0.04428571428571429,0.45,0.30740168886869784,0.1824552437349679,0.15410353389738946,0.058266267970355515,0.07647705208621941,0.30316953129541624,neutral,中性,0.45,1.5602836879432624,0.55,0.057268722466960346,True
2020-W07,澳门,7,88.0,0.39999999999999997,0.14714285714285716,0.03571428571428571,0.03142857142857143,0.05714285714285715,0.32857142857142857,0.2943920288775949,0.22888965942234304,0.07480132415430957,0.047409060817728166,0.06725927091345493,0.1889822365046136,joy,喜悦,0.39999999999999997,1.7834394904458595,0.6714285714285715,0.07665505226480837,False
2020-W07,甘肃,10,134.6,0.41,0.039999999999999994,0.06,0.01,0.05500000000000001,0.425,0.28460498941515416,0.09660917830792959,0.18973665961010278,0.0316227766016838,0.0955975359979999,0.23950179771999858,neutral,中性,0.425,3.416666666666667,0.575,0.02380952380952381,False
2020-W07,福建,35,142.5142857142857,0.35714285714285715,0.08571428571428572,0.10857142857142857,0.07428571428571429,0.06428571428571428,0.31,0.3247494185890863,0.1406766361781037,0.2254034664531041,0.17505101297295353,0.058876026994200706,0.2907394224468121,joy,喜悦,0.35714285714285715,1.282051282051282,0.69,0.20233463035019456,True
2020-W07,西藏,2,133.0,0.6,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,joy,喜悦,0.6,60.0,0.6,0.0,False
2020-W07,贵州,19,120.21052631578948,0.35000000000000003,0.10789473684210525,0.08947368421052632,0.02631578947368421,0.06578947368421052,0.36052631578947364,0.22298480267099421,0.1600895217394325,0.2131633094395658,0.05619514869490164,0.06677622576550266,0.20178298805649064,neutral,中性,0.36052631578947364,1.4977477477477479,0.6394736842105264,0.07309941520467834,False
2020-W07,辽宁,35,146.68571428571428,0.26571428571428574,0.13428571428571429,0.14,0.038571428571428576,0.045714285714285714,0.3757142857142857,0.2619978189658401,0.22254260285175426,0.25344682700252347,0.05434870295237084,0.047544759981313106,0.30301704198129265,neutral,中性,0.3757142857142857,0.8230088495575221,0.6242857142857143,0.13989637305699482,True
2020-W07,重庆,35,128.6,0.3442857142857143,0.058571428571428566,0.05285714285714286,0.02142857142857143,0.02428571428571429,0.49857142857142855,0.30553025954199414,0.09585966633705807,0.17778988637568505,0.05851811469877648,0.04265357817454987,0.320038075465872,neutral,中性,0.49857142857142855,2.4099999999999997,0.5014285714285714,0.06048387096774193,True
2020-W07,陕西,35,139.22857142857143,0.26,0.13142857142857142,0.10857142857142857,0.017142857142857144,0.045714285714285714,0.43714285714285717,0.24757648847792232,0.1827428739600898,0.23183593155432977,0.055496233500780104,0.0807787724840729,0.2624384681784131,neutral,中性,0.43714285714285717,0.9732620320855616,0.5628571428571428,0.06349206349206349,True
2020-W07,青海,1,76.0,0.7,0.0,0.0,0.05,0.0,0.25,,,,,,,joy,喜悦,0.7,11.666666666666664,0.75,0.07042253521126761,False
2020-W07,香港,7,117.71428571428571,0.38571428571428573,0.07142857142857142,0.17142857142857143,0.0,0.028571428571428574,0.34285714285714286,0.37496031536048996,0.14960264830861913,0.2984084768360628,0.0,0.039339789623472156,0.3284161123592186,joy,喜悦,0.38571428571428573,1.5254237288135595,0.6571428571428571,0.0,False
2020-W07,黑龙江,35,116.68571428571428,0.4,0.047142857142857146,0.06285714285714286,0.014285714285714285,0.037142857142857144,0.43857142857142856,0.2807552838536876,0.10357070414119293,0.17335057014058888,0.049365724849494176,0.06456057021813513,0.25670013241756084,neutral,中性,0.43857142857142856,2.9787234042553186,0.5614285714285714,0.03484320557491289,True
2020-W08,上海,35,115.65714285714286,0.21714285714285714,0.1542857142857143,0.10285714285714286,0.030000000000000002,0.045714285714285714,0.45,0.27810885964874626,0.20341620205997407,0.18388889594105504,0.07688800105271532,0.10666841735258006,0.29230322692469246,neutral,中性,0.45,0.7307692307692306,0.55,0.1320754716981132,True
2020-W08,云南,25,156.36,0.23199999999999998,0.10400000000000001,0.09,0.04,0.066,0.46799999999999997,0.2322355126446714,0.1520142537176476,0.15679073101855648,0.10408329997330663,0.1239287429668087,0.26688012290165036,neutral,中性,0.46799999999999997,0.9508196721311474,0.532,0.1652892561983471,False
2020-W08,内蒙古,20,98.4,0.38,0.1075,0.06999999999999999,0.005,0.0325,0.40499999999999997,0.2525657809051149,0.1718896524854796,0.20545200489600843,0.0223606797749979,0.04375469899577103,0.23946211655115282,neutral,中性,0.40499999999999997,1.974025974025974,0.595,0.01282051282051282,False
2020-W08,北京,35,136.05714285714285,0.30714285714285716,0.06142857142857142,0.07714285714285715,0.014285714285714285,0.012857142857142857,0.5271428571428571,0.31015718433013384,0.10852331972608352,0.21190413243855774,0.04936572484949419,0.030541334437835188,0.34520728153805036,neutral,中性,0.5271428571428571,1.8859649122807018,0.47285714285714286,0.04504504504504504,True
2020-W08,台湾,7,110.0,0.32857142857142857,0.15,0.0071428571428571435,0.014285714285714287,0.0071428571428571435,0.4928571428571428,0.33894092756843686,0.3122498999199199,0.01889822365046136,0.03779644730092273,0.01889822365046136,0.3622022586766629,neutral,中性,0.4928571428571428,1.811023622047244,0.5071428571428571,0.042194092827004225,False
2020-W08,吉林,15,113.33333333333333,0.39333333333333337,0.11,0.04,0.006666666666666667,0.010000000000000002,0.44,0.3575045787252575,0.25509102017011215,0.15491933384829668,0.025819888974716113,0.028030595529069405,0.32304356185682276,neutral,中性,0.44,2.3600000000000003,0.56,0.01652892561983471,False
2020-W08,四川,35,187.0,0.4885714285714286,0.055714285714285716,0.054285714285714284,0.017142857142857144,0.027142857142857146,0.35714285714285715,0.31156288060587156,0.12052057950422247,0.15404899362532296,0.06056457072324344,0.087735277919413,0.26710398315099326,joy,喜悦,0.4885714285714286,3.5625,0.6428571428571428,0.034383954154727794,True
2020-W08,天津,34,117.38235294117646,0.43970588235294117,0.08823529411764706,0.06470588235294118,0.010294117647058825,0.03529411764705882,0.361764705882353,0.30594597754582525,0.21143765594836975,0.1963798930353915,0.03849323388932745,0.08396374737611635,0.26687269224874377,joy,喜悦,0.43970588235294117,2.5382003395585735,0.638235294117647,0.022890778286461744,True
2020-W08,宁夏,3,115.0,0.45,0.06666666666666667,0.0,0.0,0.05000000000000001,0.43333333333333335,0.40926763859362253,0.11547005383792516,0.0,0.0,0.05,0.49328828623162474,joy,喜悦,0.45,5.869565217391305,0.5666666666666667,0.0,False
2020-W08,安徽,34,120.23529411764706,0.36617647058823527,0.1161764705882353,0.08676470588235295,0.03823529411764706,0.06029411764705883,0.33235294117647063,0.27211867627019753,0.19490502280454067,0.20571708416312326,0.09851843661437781,0.08508410434878083,0.19995543175432123,joy,喜悦,0.36617647058823527,1.4578454332552693,0.6676470588235294,0.10164190774042221,True
2020-W08,山东,35,135.74285714285713,0.37999999999999995,0.10428571428571429,0.030000000000000002,0.03571428571428571,0.05285714285714286,0.39714285714285713,0.31040770154181196,0.15067076913678015,0.09866759406029448,0.07232629146427176,0.05549623350078012,0.29354397835229185,neutral,中性,0.39714285714285713,2.1111111111111107,0.6028571428571429,0.09157509157509158,True
2020-W08,山西,33,133.12121212121212,0.353030303030303,0.09242424242424244,0.06121212121212121,0.034545454545454546,0.037575757575757575,0.4212121212121212,0.2680774707114164,0.1286232459314388,0.14966123361941408,0.057667739524089046,0.059056662570275614,0.26926703260608204,neutral,中性,0.4212121212121212,1.7813455657492352,0.5787878787878789,0.09515859766277128,True
2020-W08,广东,35,118.88571428571429,0.30428571428571427,0.06828571428571428,0.03171428571428571,0.029142857142857144,0.045142857142857144,0.5214285714285715,0.26633996093323276,0.1397999771582434,0.11226244760763567,0.07035086138405834,0.04272837799067834,0.31231717340985704,neutral,中性,0.5214285714285715,2.1868583162217656,0.47857142857142854,0.09272727272727273,True
2020-W08,广西,22,101.77272727272727,0.3431818181818182,0.1,0.075,0.0,0.025,0.45681818181818185,0.2546217804553473,0.18771812708978117,0.1824111003305707,0.0,0.042956234649211236,0.23160694050864472,neutral,中性,0.45681818181818185,1.8550368550368552,0.5431818181818182,0.0,False
2020-W08,新疆,10,123.4,0.28500000000000003,0.07,0.04,0.01,0.035,0.5599999999999999,0.2963200221982233,0.06749485577105528,0.1264911064067352,0.0316227766016838,0.047434164902525694,0.3062315754094894,neutral,中性,0.5599999999999999,2.1923076923076925,0.44000000000000006,0.033898305084745756,False
2020-W08,江苏,35,119.82857142857142,0.2571428571428571,0.060000000000000005,0.03428571428571429,0.05142857142857143,0.05428571428571429,0.5428571428571428,0.24408980300859173,0.13762694674586162,0.1304806885482814,0.13144318515757958,0.07800021547050609,0.2800060023366246,neutral,中性,0.5428571428571428,1.6513761467889905,0.4571428571428572,0.19251336898395724,True
2020-W08,江西,23,117.8695652173913,0.34782608695652173,0.08695652173913043,0.034782608695652174,0.026086956521739136,0.03695652173913044,0.4673913043478261,0.3266490544040852,0.17465380777174588,0.11122743142757674,0.06005596862584879,0.07570485649179112,0.31823686706180393,neutral,中性,0.4673913043478261,2.2038567493112944,0.5326086956521738,0.07290400972053465,False
2020-W08,河北,35,130.85714285714286,0.42857142857142855,0.0842857142857143,0.037142857142857144,0.037142857142857144,0.037142857142857144,0.3757142857142857,0.322281780773421,0.17353226033839145,0.13303187208934794,0.09497898927321423,0.07106630824847472,0.29812438890587967,joy,喜悦,0.42857142857142855,2.5423728813559316,0.6242857142857143,0.08469055374592835,True
2020-W08,河南,35,127.4,0.40285714285714286,0.055714285714285716,0.0,0.005714285714285714,0.03428571428571429,0.5014285714285714,0.30629254977948805,0.1299159392087984,0.0,0.02355041079768028,0.07647705208621942,0.3352974347469708,neutral,中性,0.5014285714285714,5.640000000000001,0.49857142857142855,0.01384083044982699,True
2020-W08,浙江,35,142.02857142857144,0.2671428571428571,0.11142857142857143,0.09857142857142857,0.06571428571428571,0.06714285714285714,0.39,0.27384593595424317,0.179084975839484,0.19307333043268754,0.13867621438795766,0.08483795725733051,0.2759475653516976,neutral,中性,0.39,0.9349999999999998,0.61,0.23711340206185566,True
2020-W08,海南,12,140.08333333333334,0.2333333333333333,0.07916666666666666,0.08333333333333333,0.012499999999999999,0.03333333333333333,0.5583333333333333,0.24618298195866545,0.12146517146403688,0.19809700715160802,0.04330127018922193,0.0778498944161523,0.35537005893558166,neutral,中性,0.5583333333333333,1.2612612612612613,0.44166666666666665,0.05136986301369863,False
2020-W08,湖北,35,126.28571428571429,0.27571428571428575,0.11571428571428571,0.02142857142857143,0.04571428571428571,0.055714285714285716,0.4857142857142857,0.24804275858011576,0.2024741917364476,0.11837484970219309,0.11717974414110482,0.09453557420313248,0.30451780315274635,neutral,中性,0.4857142857142857,1.4296296296296298,0.5142857142857142,0.15999999999999995,True
2020-W08,湖南,35,139.4857142857143,0.32857142857142857,0.12285714285714285,0.041428571428571426,0.014285714285714285,0.05857142857142858,0.4342857142857143,0.2640982755711666,0.21120900477365775,0.12630827966766484,0.042996970774675736,0.06911809404468376,0.25430742991026245,neutral,中性,0.4342857142857143,1.7424242424242427,0.5657142857142857,0.04219409282700422,True
2020-W08,澳门,3,104.66666666666667,0.4000000000000001,0.19999999999999998,0.0,0.03333333333333333,0.10000000000000002,0.26666666666666666,0.4,0.17320508075688773,0.0,0.05773502691896258,0.0,0.20816659994661324,joy,喜悦,0.4000000000000001,1.6438356164383565,0.7333333333333334,0.08130081300813007,False
2020-W08,甘肃,10,70.6,0.22999999999999998,0.15999999999999998,0.11000000000000001,0.030000000000000006,0.039999999999999994,0.43,0.294580681270476,0.24585451886114362,0.24244128727957573,0.0674948557710553,0.09660917830792959,0.32676869155073257,neutral,中性,0.43,0.7419354838709675,0.5700000000000001,0.12500000000000003,False
2020-W08,福建,35,130.34285714285716,0.4342857142857143,0.022857142857142857,0.014285714285714285,0.018571428571428572,0.02857142857142857,0.4814285714285715,0.2827832854937184,0.06896595189663086,0.08451542547285164,0.05434870295237083,0.06996397632491506,0.3002659885260837,neutral,中性,0.4814285714285715,6.608695652173913,0.5185714285714285,0.04180064308681672,True
2020-W08,西藏,4,323.25,0.05,0.05,0.15,0.0,0.0,0.75,0.1,0.1,0.3,0.0,0.0,0.37859388972001823,neutral,中性,0.75,0.23809523809523808,0.25,0.0,False
2020-W08,贵州,20,83.65,0.4725,0.0375,0.0,0.005,0.0475,0.4375,0.2872166796212079,0.1134100617461394,0.0,0.0223606797749979,0.06381511122808321,0.27187216423203486,joy,喜悦,0.4725,9.0,0.5625,0.010362694300518135,False
2020-W08,辽宁,35,153.88571428571427,0.33285714285714285,0.09,0.08142857142857143,0.07428571428571429,0.047142857142857146,0.3742857142857143,0.3091598808590356,0.11555492709733578,0.18394600961635862,0.1578213009235765,0.05808570891219228,0.2891090341263057,neutral,中性,0.3742857142857143,1.3016759776536313,0.6257142857142857,0.21666666666666667,True
2020-W08,重庆,35,115.31428571428572,0.35,0.13285714285714287,0.09714285714285714,0.02,0.07142857142857142,0.32857142857142857,0.3371594142067448,0.24221491949690205,0.2124585970540728,0.03872983346207417,0.1285013814790207,0.3247817625380325,joy,喜悦,0.35,1.346153846153846,0.6714285714285715,0.05555555555555556,True
2020-W08,陕西,35,149.6,0.34,0.09285714285714286,0.008571428571428572,0.02857142857142857,0.05714285714285714,0.47285714285714286,0.2490570452019093,0.12013647701361854,0.025683922316231577,0.062173517018803075,0.06317908387002348,0.30032895130439324,neutral,中性,0.47285714285714286,2.4285714285714284,0.5271428571428571,0.08163265306122448,True
2020-W08,青海,3,99.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.8333333333333334,0.15275252316519466,0.0,0.0,0.0,0.0,0.1527525231651947,neutral,中性,0.8333333333333334,16.666666666666664,0.16666666666666663,0.0,False
2020-W08,香港,8,153.125,0.3375,0.0125,0.0,0.00625,0.03125,0.6125,0.30089153242607913,0.03535533905932738,0.0,0.017677669529663688,0.04580626906564522,0.31481286958627164,neutral,中性,0.6125,11.739130434782608,0.38749999999999996,0.017985611510791366,False
2020-W08,黑龙江,35,103.31428571428572,0.37999999999999995,0.058571428571428566,0.024285714285714285,0.02857142857142857,0.05285714285714286,0.4557142857142857,0.2651858393877107,0.09962113103101751,0.09729535731278162,0.10310311392407277,0.05808570891219227,0.28174128426715206,neutral,中性,0.4557142857142857,3.1294117647058823,0.5442857142857143,0.07326007326007326,True
